Total_loss: 5.720014810562134	 Hash_loss: 5.47883825302124	 Classsifier_loss: 0.9426421880722046	 Entropy_loss: -2.3014451026916505
Total_loss: 5.721688079833984	 Hash_loss: 5.480449104309082	 Classsifier_loss: 0.9427675366401672	 Entropy_loss: -2.3014459133148195
Total_loss: 5.720695066452026	 Hash_loss: 5.4795421123504635	 Classsifier_loss: 0.9425957083702088	 Entropy_loss: -2.3014490365982057
Total_loss: 5.721458911895752	 Hash_loss: 5.479945659637451	 Classsifier_loss: 0.9433149755001068	 Entropy_loss: -2.301441693305969
Total_loss: 5.722009468078613	 Hash_loss: 5.480348777770996	 Classsifier_loss: 0.9436102867126465	 Entropy_loss: -2.301443910598755
Total_loss: 5.723660278320312	 Hash_loss: 5.481513786315918	 Classsifier_loss: 0.9445810437202453	 Entropy_loss: -2.301439714431763
Total_loss: 5.723379325866699	 Hash_loss: 5.481133937835693	 Classsifier_loss: 0.9447798192501068	 Entropy_loss: -2.301446533203125
Total_loss: 5.721785259246826	 Hash_loss: 5.479956102371216	 Classsifier_loss: 0.9439474105834961	 Entropy_loss: -2.3014461040496825
Total_loss: 5.722246789932251	 Hash_loss: 5.480528402328491	 Classsifier_loss: 0.9437261044979095	 Entropy_loss: -2.301445722579956
Total_loss: 5.720833730697632	 Hash_loss: 5.4793681621551515	 Classsifier_loss: 0.9432200133800507	 Entropy_loss: -2.3014448642730714
Total_loss: 5.721354627609253	 Hash_loss: 5.4800080299377445	 Classsifier_loss: 0.9429817855358124	 Entropy_loss: -2.30144317150116
Total_loss: 5.720746803283691	 Hash_loss: 5.479820442199707	 Classsifier_loss: 0.9421408534049988	 Entropy_loss: -2.301440191268921
Total_loss: 5.7211285591125485	 Hash_loss: 5.480082273483276	 Classsifier_loss: 0.9423814654350281	 Entropy_loss: -2.3014440536499023
Total_loss: 5.72160382270813	 Hash_loss: 5.480404281616211	 Classsifier_loss: 0.9426883220672607	 Entropy_loss: -2.3014450788497927
Total_loss: 5.720376300811767	 Hash_loss: 5.479639101028442	 Classsifier_loss: 0.9417637467384339	 Entropy_loss: -2.3014477491378784
Total_loss: 5.720667695999145	 Hash_loss: 5.479842805862427	 Classsifier_loss: 0.9419388473033905	 Entropy_loss: -2.301446962356567
Total_loss: 5.721023082733154	 Hash_loss: 5.480028915405273	 Classsifier_loss: 0.9422762215137481	 Entropy_loss: -2.3014394521713255
Total_loss: 5.721482610702514	 Hash_loss: 5.480193614959717	 Classsifier_loss: 0.9428669512271881	 Entropy_loss: -2.301444983482361
Total_loss: 5.720720195770264	 Hash_loss: 5.4797691822052	 Classsifier_loss: 0.9421901166439056	 Entropy_loss: -2.3014397859573363
Total_loss: 5.720949029922485	 Hash_loss: 5.479854965209961	 Classsifier_loss: 0.9424766421318054	 Entropy_loss: -2.301442265510559
Total_loss: 5.723094415664673	 Hash_loss: 5.481235980987549	 Classsifier_loss: 0.9440056025981903	 Entropy_loss: -2.3014439821243284
Total_loss: 5.724002933502197	 Hash_loss: 5.482045984268188	 Classsifier_loss: 0.9442017674446106	 Entropy_loss: -2.3014391660690308
Total_loss: 5.724471139907837	 Hash_loss: 5.48224196434021	 Classsifier_loss: 0.9447462379932403	 Entropy_loss: -2.301439905166626
Total_loss: 5.72040433883667	 Hash_loss: 5.47962703704834	 Classsifier_loss: 0.941842919588089	 Entropy_loss: -2.3014411687850953
Total_loss: 5.720448017120361	 Hash_loss: 5.47978024482727	 Classsifier_loss: 0.9416228711605072	 Entropy_loss: -2.301437568664551
Total_loss: 5.720621252059937	 Hash_loss: 5.479832983016967	 Classsifier_loss: 0.9418652176856994	 Entropy_loss: -2.3014432430267333
Total_loss: 5.719568204879761	 Hash_loss: 5.479247951507569	 Classsifier_loss: 0.940928328037262	 Entropy_loss: -2.3014400482177733
Total_loss: 5.719318819046021	 Hash_loss: 5.4791224002838135	 Classsifier_loss: 0.9406798183917999	 Entropy_loss: -2.3014339923858644
Total_loss: 5.720267105102539	 Hash_loss: 5.4799729347229	 Classsifier_loss: 0.9408769547939301	 Entropy_loss: -2.301443004608154
Total_loss: 5.720756006240845	 Hash_loss: 5.480312871932983	 Classsifier_loss: 0.9411738276481628	 Entropy_loss: -2.301437830924988
Total_loss: 5.721907091140747	 Hash_loss: 5.48095817565918	 Classsifier_loss: 0.9421859502792358	 Entropy_loss: -2.3014402389526367
Total_loss: 5.720363759994507	 Hash_loss: 5.479778242111206	 Classsifier_loss: 0.9414585530757904	 Entropy_loss: -2.301437497138977
Total_loss: 5.71949405670166	 Hash_loss: 5.47942361831665	 Classsifier_loss: 0.9404272258281707	 Entropy_loss: -2.301432418823242
Total_loss: 5.719963884353637	 Hash_loss: 5.479658889770508	 Classsifier_loss: 0.9408976197242737	 Entropy_loss: -2.3014391899108886
Total_loss: 5.722609233856201	 Hash_loss: 5.481653928756714	 Classsifier_loss: 0.9421973586082458	 Entropy_loss: -2.3014345169067383
Total_loss: 5.719301080703735	 Hash_loss: 5.479161167144776	 Classsifier_loss: 0.9405673563480377	 Entropy_loss: -2.3014376640319822
Total_loss: 5.7199462890625	 Hash_loss: 5.4793455600738525	 Classsifier_loss: 0.9414894342422485	 Entropy_loss: -2.3014392375946047
Total_loss: 5.719541358947754	 Hash_loss: 5.479362726211548	 Classsifier_loss: 0.940645158290863	 Entropy_loss: -2.3014394760131838
Total_loss: 5.718944501876831	 Hash_loss: 5.4790740489959715	 Classsifier_loss: 0.9400292575359345	 Entropy_loss: -2.301442813873291
Total_loss: 5.719069290161133	 Hash_loss: 5.479187107086181	 Classsifier_loss: 0.9400524914264679	 Entropy_loss: -2.301440143585205
Total_loss: 5.719292736053466	 Hash_loss: 5.479321241378784	 Classsifier_loss: 0.9402300655841828	 Entropy_loss: -2.301434946060181
Total_loss: 5.7187292098999025	 Hash_loss: 5.479077625274658	 Classsifier_loss: 0.9395907282829284	 Entropy_loss: -2.3014370679855345
Total_loss: 5.7198902606964115	 Hash_loss: 5.479860162734985	 Classsifier_loss: 0.940346622467041	 Entropy_loss: -2.301431441307068
Total_loss: 5.719939661026001	 Hash_loss: 5.480129051208496	 Classsifier_loss: 0.939908355474472	 Entropy_loss: -2.3014350175857543
Total_loss: 5.718851613998413	 Hash_loss: 5.479294300079346	 Classsifier_loss: 0.9394006371498108	 Entropy_loss: -2.301430106163025
Total_loss: 5.717891883850098	 Hash_loss: 5.478679752349853	 Classsifier_loss: 0.9387104511260986	 Entropy_loss: -2.3014310121536257
Total_loss: 5.718879842758179	 Hash_loss: 5.479466962814331	 Classsifier_loss: 0.939112913608551	 Entropy_loss: -2.301435661315918
Total_loss: 5.718002033233643	 Hash_loss: 5.478923225402832	 Classsifier_loss: 0.9384448528289795	 Entropy_loss: -2.3014368295669554
Total_loss: 5.718701267242432	 Hash_loss: 5.479498767852784	 Classsifier_loss: 0.938691008090973	 Entropy_loss: -2.301431345939636
Total_loss: 5.718380069732666	 Hash_loss: 5.479192447662354	 Classsifier_loss: 0.9386609375476838	 Entropy_loss: -2.3014275312423704
Total_loss: 5.718088388442993	 Hash_loss: 5.479050397872925	 Classsifier_loss: 0.9383617341518402	 Entropy_loss: -2.3014290809631346
Total_loss: 5.718244361877441	 Hash_loss: 5.4791919708251955	 Classsifier_loss: 0.9383897542953491	 Entropy_loss: -2.3014248847961425
Total_loss: 5.717498159408569	 Hash_loss: 5.478581142425537	 Classsifier_loss: 0.9381202697753906	 Entropy_loss: -2.3014309406280518
Total_loss: 5.718692111968994	 Hash_loss: 5.479553365707398	 Classsifier_loss: 0.9385644257068634	 Entropy_loss: -2.301434588432312
Total_loss: 5.718333148956299	 Hash_loss: 5.479266786575318	 Classsifier_loss: 0.9384184181690216	 Entropy_loss: -2.3014291286468507
Total_loss: 5.71879768371582	 Hash_loss: 5.479577732086182	 Classsifier_loss: 0.938726007938385	 Entropy_loss: -2.3014297246932984
Total_loss: 5.718911981582641	 Hash_loss: 5.479716491699219	 Classsifier_loss: 0.9386760532855988	 Entropy_loss: -2.3014249563217164
Total_loss: 5.71779055595398	 Hash_loss: 5.478996515274048	 Classsifier_loss: 0.9378732740879059	 Entropy_loss: -2.3014258623123167
Total_loss: 5.717708683013916	 Hash_loss: 5.4787750244140625	 Classsifier_loss: 0.9381520867347717	 Entropy_loss: -2.3014252185821533
Total_loss: 5.7182177066802975	 Hash_loss: 5.479172229766846	 Classsifier_loss: 0.9383767783641815	 Entropy_loss: -2.3014291286468507
Total_loss: 5.717723274230957	 Hash_loss: 5.478716039657593	 Classsifier_loss: 0.9383003354072571	 Entropy_loss: -2.3014296293258667
Total_loss: 5.718615579605102	 Hash_loss: 5.479708671569824	 Classsifier_loss: 0.9381005346775055	 Entropy_loss: -2.3014330863952637
Total_loss: 5.717833566665649	 Hash_loss: 5.479104518890381	 Classsifier_loss: 0.9377443552017212	 Entropy_loss: -2.30143141746521
Total_loss: 5.717400312423706	 Hash_loss: 5.4787617206573485	 Classsifier_loss: 0.9375620543956756	 Entropy_loss: -2.3014247894287108
Total_loss: 5.71744327545166	 Hash_loss: 5.478875350952149	 Classsifier_loss: 0.9374211311340332	 Entropy_loss: -2.301426148414612
Total_loss: 5.717711114883423	 Hash_loss: 5.4791662216186525	 Classsifier_loss: 0.9373756587505341	 Entropy_loss: -2.3014292240142824
Total_loss: 5.71770830154419	 Hash_loss: 5.479123735427857	 Classsifier_loss: 0.9374539196491242	 Entropy_loss: -2.3014239072799683
Total_loss: 5.719518184661865	 Hash_loss: 5.48038420677185	 Classsifier_loss: 0.9385526478290558	 Entropy_loss: -2.3014243602752686
Total_loss: 5.717314195632935	 Hash_loss: 5.478776168823242	 Classsifier_loss: 0.9373613476753235	 Entropy_loss: -2.301426887512207
Total_loss: 5.716961288452149	 Hash_loss: 5.478519010543823	 Classsifier_loss: 0.9371699452400207	 Entropy_loss: -2.3014275074005126
Total_loss: 5.718027591705322	 Hash_loss: 5.479690933227539	 Classsifier_loss: 0.9369586527347564	 Entropy_loss: -2.3014259338378906
Total_loss: 5.717476081848145	 Hash_loss: 5.479089307785034	 Classsifier_loss: 0.9370586335659027	 Entropy_loss: -2.301426124572754
Total_loss: 5.7170168399810795	 Hash_loss: 5.47873067855835	 Classsifier_loss: 0.9368577003479004	 Entropy_loss: -2.301426339149475
Total_loss: 5.717644929885864	 Hash_loss: 5.479215526580811	 Classsifier_loss: 0.9371435701847076	 Entropy_loss: -2.301423716545105
Total_loss: 5.717731046676636	 Hash_loss: 5.479175806045532	 Classsifier_loss: 0.9373962461948395	 Entropy_loss: -2.30142822265625
Total_loss: 5.717093086242675	 Hash_loss: 5.478875398635864	 Classsifier_loss: 0.9367193698883056	 Entropy_loss: -2.3014198303222657
Total_loss: 5.71755747795105	 Hash_loss: 5.479353570938111	 Classsifier_loss: 0.9366926312446594	 Entropy_loss: -2.301423454284668
Total_loss: 5.717597198486328	 Hash_loss: 5.479304456710816	 Classsifier_loss: 0.9368699133396149	 Entropy_loss: -2.301422142982483
Total_loss: 5.71704511642456	 Hash_loss: 5.478859710693359	 Classsifier_loss: 0.9366558015346527	 Entropy_loss: -2.3014238357543944
Total_loss: 5.717700576782226	 Hash_loss: 5.479356670379639	 Classsifier_loss: 0.9369716823101044	 Entropy_loss: -2.3014192819595336
Total_loss: 5.716925954818725	 Hash_loss: 5.4787084579467775	 Classsifier_loss: 0.9367202877998352	 Entropy_loss: -2.301426362991333
Total_loss: 5.717734861373901	 Hash_loss: 5.479511642456055	 Classsifier_loss: 0.936731344461441	 Entropy_loss: -2.3014233350753783
Total_loss: 5.717364406585693	 Hash_loss: 5.479232263565064	 Classsifier_loss: 0.9365495562553405	 Entropy_loss: -2.3014264583587645
Total_loss: 5.71774525642395	 Hash_loss: 5.479530572891235	 Classsifier_loss: 0.9367141962051392	 Entropy_loss: -2.3014236211776735
Total_loss: 5.717676067352295	 Hash_loss: 5.479485750198364	 Classsifier_loss: 0.9366653740406037	 Entropy_loss: -2.301423931121826
Total_loss: 5.717791748046875	 Hash_loss: 5.479554653167725	 Classsifier_loss: 0.9367590069770813	 Entropy_loss: -2.3014238834381104
Total_loss: 5.718256950378418	 Hash_loss: 5.47995958328247	 Classsifier_loss: 0.9368796110153198	 Entropy_loss: -2.301424026489258
Total_loss: 5.720621824264526	 Hash_loss: 5.48138542175293	 Classsifier_loss: 0.9387578308582306	 Entropy_loss: -2.301426076889038
Total_loss: 5.718543291091919	 Hash_loss: 5.479925537109375	 Classsifier_loss: 0.937520444393158	 Entropy_loss: -2.3014256954193115
Total_loss: 5.7180992603302006	 Hash_loss: 5.479470539093017	 Classsifier_loss: 0.9375436186790467	 Entropy_loss: -2.3014301538467405
Total_loss: 5.718142890930176	 Hash_loss: 5.4795197486877445	 Classsifier_loss: 0.9375334322452545	 Entropy_loss: -2.3014352798461912
Total_loss: 5.717190456390381	 Hash_loss: 5.4788518905639645	 Classsifier_loss: 0.9369625389575958	 Entropy_loss: -2.3014269828796388
Total_loss: 5.718052101135254	 Hash_loss: 5.479610824584961	 Classsifier_loss: 0.9371680915355682	 Entropy_loss: -2.301427936553955
Total_loss: 5.717023849487305	 Hash_loss: 5.478884267807007	 Classsifier_loss: 0.9365644335746766	 Entropy_loss: -2.301425576210022
Total_loss: 5.7181354522705075	 Hash_loss: 5.479801225662231	 Classsifier_loss: 0.936953353881836	 Entropy_loss: -2.3014246463775634
Total_loss: 5.717463254928589	 Hash_loss: 5.479231166839599	 Classsifier_loss: 0.936749392747879	 Entropy_loss: -2.301426649093628
Total_loss: 5.718401861190796	 Hash_loss: 5.479982948303222	 Classsifier_loss: 0.9371227502822876	 Entropy_loss: -2.3014251470565794
Total_loss: 5.718913984298706	 Hash_loss: 5.480080938339233	 Classsifier_loss: 0.9379499793052674	 Entropy_loss: -2.301419258117676
Total_loss: 5.718679332733155	 Hash_loss: 5.479742908477784	 Classsifier_loss: 0.9381579458713531	 Entropy_loss: -2.3014252901077272
Total_loss: 5.71801609992981	 Hash_loss: 5.479359722137451	 Classsifier_loss: 0.9375987589359284	 Entropy_loss: -2.301429843902588
Total_loss: 5.718010807037354	 Hash_loss: 5.479282522201538	 Classsifier_loss: 0.9377420842647552	 Entropy_loss: -2.301428127288818
Total_loss: 5.7178514957427975	 Hash_loss: 5.479383277893066	 Classsifier_loss: 0.9372216999530792	 Entropy_loss: -2.301426076889038
Total_loss: 5.717340326309204	 Hash_loss: 5.479027509689331	 Classsifier_loss: 0.9369110405445099	 Entropy_loss: -2.301426076889038
Total_loss: 5.717982292175293	 Hash_loss: 5.479660749435425	 Classsifier_loss: 0.9369279384613037	 Entropy_loss: -2.3014243125915526
Total_loss: 5.7186267375946045	 Hash_loss: 5.480170154571534	 Classsifier_loss: 0.9371986806392669	 Entropy_loss: -2.301426887512207
Total_loss: 5.717722845077515	 Hash_loss: 5.479508256912231	 Classsifier_loss: 0.9367132186889648	 Entropy_loss: -2.3014208316802978
Total_loss: 5.718227815628052	 Hash_loss: 5.479872131347657	 Classsifier_loss: 0.936996978521347	 Entropy_loss: -2.301427698135376
Total_loss: 5.717358636856079	 Hash_loss: 5.479244518280029	 Classsifier_loss: 0.9365126013755798	 Entropy_loss: -2.301422119140625
Total_loss: 5.717387390136719	 Hash_loss: 5.479321527481079	 Classsifier_loss: 0.93641796708107	 Entropy_loss: -2.3014304876327514
Total_loss: 5.717193841934204	 Hash_loss: 5.479156255722046	 Classsifier_loss: 0.9363602817058563	 Entropy_loss: -2.3014261722564697
Total_loss: 5.717329645156861	 Hash_loss: 5.479320764541626	 Classsifier_loss: 0.9363025188446045	 Entropy_loss: -2.3014232397079466
Total_loss: 5.717177152633667	 Hash_loss: 5.479178428649902	 Classsifier_loss: 0.9362816452980042	 Entropy_loss: -2.3014207601547243
Total_loss: 5.717866706848144	 Hash_loss: 5.479622745513916	 Classsifier_loss: 0.9367715358734131	 Entropy_loss: -2.3014183044433594
Total_loss: 5.716817855834961	 Hash_loss: 5.478849840164185	 Classsifier_loss: 0.9362204074859619	 Entropy_loss: -2.3014225006103515
Total_loss: 5.718280172348022	 Hash_loss: 5.4798379898071286	 Classsifier_loss: 0.9371691286563874	 Entropy_loss: -2.301424169540405
Total_loss: 5.718599128723144	 Hash_loss: 5.479997253417968	 Classsifier_loss: 0.9374883711338043	 Entropy_loss: -2.3014232397079466
Total_loss: 5.719020938873291	 Hash_loss: 5.480370950698853	 Classsifier_loss: 0.9375848770141602	 Entropy_loss: -2.301425004005432
Total_loss: 5.717406272888184	 Hash_loss: 5.479031038284302	 Classsifier_loss: 0.9370360732078552	 Entropy_loss: -2.3014277696609495
Total_loss: 5.71784782409668	 Hash_loss: 5.479179573059082	 Classsifier_loss: 0.9376218497753144	 Entropy_loss: -2.3014271020889283
Total_loss: 5.71814603805542	 Hash_loss: 5.4795982360839846	 Classsifier_loss: 0.9373816967010498	 Entropy_loss: -2.301430344581604
Total_loss: 5.717438459396362	 Hash_loss: 5.479222822189331	 Classsifier_loss: 0.9367160618305206	 Entropy_loss: -2.3014245986938477
Total_loss: 5.717569589614868	 Hash_loss: 5.479300498962402	 Classsifier_loss: 0.9368231058120727	 Entropy_loss: -2.301425004005432
Total_loss: 5.718474817276001	 Hash_loss: 5.479935026168823	 Classsifier_loss: 0.9373637199401855	 Entropy_loss: -2.3014211654663086
Total_loss: 5.718647384643555	 Hash_loss: 5.480343866348266	 Classsifier_loss: 0.9368922054767609	 Entropy_loss: -2.301425313949585
Total_loss: 5.7177940845489506	 Hash_loss: 5.479584836959839	 Classsifier_loss: 0.9367032289505005	 Entropy_loss: -2.301423931121826
Total_loss: 5.717631816864014	 Hash_loss: 5.479611253738403	 Classsifier_loss: 0.93632572889328	 Entropy_loss: -2.301423168182373
Total_loss: 5.717285680770874	 Hash_loss: 5.479228353500366	 Classsifier_loss: 0.9363987565040588	 Entropy_loss: -2.3014203786849974
Total_loss: 5.7174444675445555	 Hash_loss: 5.479431247711181	 Classsifier_loss: 0.9363109290599823	 Entropy_loss: -2.3014235734939574
Total_loss: 5.717137145996094	 Hash_loss: 5.479209136962891	 Classsifier_loss: 0.9361407399177551	 Entropy_loss: -2.3014243602752686
Total_loss: 5.717093420028687	 Hash_loss: 5.479212093353271	 Classsifier_loss: 0.9360476195812225	 Entropy_loss: -2.3014252901077272
Total_loss: 5.718014144897461	 Hash_loss: 5.479864645004272	 Classsifier_loss: 0.9365833640098572	 Entropy_loss: -2.301422095298767
Total_loss: 5.717786455154419	 Hash_loss: 5.4794474124908445	 Classsifier_loss: 0.9369614958763123	 Entropy_loss: -2.301417374610901
Total_loss: 5.718743848800659	 Hash_loss: 5.480248308181762	 Classsifier_loss: 0.9372763216495514	 Entropy_loss: -2.3014260292053224
Total_loss: 5.717958211898804	 Hash_loss: 5.479573726654053	 Classsifier_loss: 0.9370534062385559	 Entropy_loss: -2.30142195224762
Total_loss: 5.7185875415802006	 Hash_loss: 5.480155801773071	 Classsifier_loss: 0.9371489644050598	 Entropy_loss: -2.3014267683029175
Total_loss: 5.717843770980835	 Hash_loss: 5.479504871368408	 Classsifier_loss: 0.9369634926319123	 Entropy_loss: -2.3014279127120973
Total_loss: 5.7170826435089115	 Hash_loss: 5.479103088378906	 Classsifier_loss: 0.9362449586391449	 Entropy_loss: -2.301428532600403
Total_loss: 5.71700234413147	 Hash_loss: 5.47895917892456	 Classsifier_loss: 0.9363721907138824	 Entropy_loss: -2.3014288187026977
Total_loss: 5.718370532989502	 Hash_loss: 5.480020904541016	 Classsifier_loss: 0.9369844615459442	 Entropy_loss: -2.3014252901077272
Total_loss: 5.7190514087677	 Hash_loss: 5.480453062057495	 Classsifier_loss: 0.9374807119369507	 Entropy_loss: -2.30142023563385
Total_loss: 5.71842770576477	 Hash_loss: 5.479829931259156	 Classsifier_loss: 0.93748180270195	 Entropy_loss: -2.3014303922653196
Total_loss: 5.71985011100769	 Hash_loss: 5.480643844604492	 Classsifier_loss: 0.93869708776474	 Entropy_loss: -2.3014221668243406
Total_loss: 5.7198323726654055	 Hash_loss: 5.480852317810059	 Classsifier_loss: 0.9382457673549652	 Entropy_loss: -2.3014286518096925
Total_loss: 5.71942367553711	 Hash_loss: 5.480307149887085	 Classsifier_loss: 0.9385185718536377	 Entropy_loss: -2.301428508758545
Total_loss: 5.718999147415161	 Hash_loss: 5.480100488662719	 Classsifier_loss: 0.9380828201770782	 Entropy_loss: -2.3014278650283813
Total_loss: 5.719154024124146	 Hash_loss: 5.480425024032593	 Classsifier_loss: 0.9377433478832244	 Entropy_loss: -2.3014264345169066
Total_loss: 5.717657899856567	 Hash_loss: 5.479248714447022	 Classsifier_loss: 0.9371033489704133	 Entropy_loss: -2.301424264907837
Total_loss: 5.718869590759278	 Hash_loss: 5.480090188980102	 Classsifier_loss: 0.9378446519374848	 Entropy_loss: -2.301429295539856
Total_loss: 5.7194685459136965	 Hash_loss: 5.480491018295288	 Classsifier_loss: 0.938240647315979	 Entropy_loss: -2.3014276742935182
Total_loss: 5.7187745571136475	 Hash_loss: 5.480042743682861	 Classsifier_loss: 0.9377486824989318	 Entropy_loss: -2.301424741744995
Total_loss: 5.718130588531494	 Hash_loss: 5.479312515258789	 Classsifier_loss: 0.9379217267036438	 Entropy_loss: -2.301427960395813
Total_loss: 5.718618488311767	 Hash_loss: 5.479878854751587	 Classsifier_loss: 0.937765222787857	 Entropy_loss: -2.301430320739746
Total_loss: 5.718978500366211	 Hash_loss: 5.4800950050354	 Classsifier_loss: 0.9380530774593353	 Entropy_loss: -2.301431083679199
Total_loss: 5.71768856048584	 Hash_loss: 5.479383897781372	 Classsifier_loss: 0.9368935823440552	 Entropy_loss: -2.301421785354614
Total_loss: 5.717405557632446	 Hash_loss: 5.479157829284668	 Classsifier_loss: 0.9367799878120422	 Entropy_loss: -2.3014232397079466
Total_loss: 5.718981075286865	 Hash_loss: 5.4803813934326175	 Classsifier_loss: 0.9374844491481781	 Entropy_loss: -2.301425647735596
Total_loss: 5.717759513854981	 Hash_loss: 5.47954249382019	 Classsifier_loss: 0.9367187559604645	 Entropy_loss: -2.301423501968384
Total_loss: 5.717988586425781	 Hash_loss: 5.4796875	 Classsifier_loss: 0.936886864900589	 Entropy_loss: -2.3014228343963623
Total_loss: 5.718330526351929	 Hash_loss: 5.479768848419189	 Classsifier_loss: 0.9374093890190125	 Entropy_loss: -2.3014296293258667
Total_loss: 5.7176929950714115	 Hash_loss: 5.479220294952393	 Classsifier_loss: 0.9372308790683747	 Entropy_loss: -2.3014283418655395
Total_loss: 5.71727614402771	 Hash_loss: 5.4791652202606205	 Classsifier_loss: 0.9365067601203918	 Entropy_loss: -2.3014248609542847
Total_loss: 5.718368911743164	 Hash_loss: 5.479781532287598	 Classsifier_loss: 0.9374595880508423	 Entropy_loss: -2.3014235973358153
Total_loss: 5.717171907424927	 Hash_loss: 5.479043102264404	 Classsifier_loss: 0.9365425705909729	 Entropy_loss: -2.3014246940612795
Total_loss: 5.717534828186035	 Hash_loss: 5.47933931350708	 Classsifier_loss: 0.936675763130188	 Entropy_loss: -2.3014230012893675
Total_loss: 5.718149566650391	 Hash_loss: 5.47986741065979	 Classsifier_loss: 0.9368485391139985	 Entropy_loss: -2.3014209508895873
Total_loss: 5.71754822731018	 Hash_loss: 5.479400968551635	 Classsifier_loss: 0.9365792155265809	 Entropy_loss: -2.301423263549805
Total_loss: 5.718799114227295	 Hash_loss: 5.480466270446778	 Classsifier_loss: 0.9369497001171112	 Entropy_loss: -2.3014209508895873
Total_loss: 5.717804574966431	 Hash_loss: 5.479453229904175	 Classsifier_loss: 0.9369884014129639	 Entropy_loss: -2.301429343223572
Total_loss: 5.719541311264038	 Hash_loss: 5.4805823802948	 Classsifier_loss: 0.9382034003734588	 Entropy_loss: -2.301427149772644
Total_loss: 5.718019104003906	 Hash_loss: 5.479451084136963	 Classsifier_loss: 0.9374204397201538	 Entropy_loss: -2.3014224052429197
Total_loss: 5.719549608230591	 Hash_loss: 5.4803791522979735	 Classsifier_loss: 0.9386265635490417	 Entropy_loss: -2.3014278411865234
Total_loss: 5.719281816482544	 Hash_loss: 5.480280923843384	 Classsifier_loss: 0.9382869660854339	 Entropy_loss: -2.3014265298843384
Total_loss: 5.718311929702759	 Hash_loss: 5.479690647125244	 Classsifier_loss: 0.9375279545783997	 Entropy_loss: -2.301427149772644
Total_loss: 5.718828725814819	 Hash_loss: 5.480136346817017	 Classsifier_loss: 0.937670248746872	 Entropy_loss: -2.3014269828796388
Total_loss: 5.718554735183716	 Hash_loss: 5.480052423477173	 Classsifier_loss: 0.9372893273830414	 Entropy_loss: -2.3014236450195313
Total_loss: 5.718606090545654	 Hash_loss: 5.480117130279541	 Classsifier_loss: 0.9372627854347229	 Entropy_loss: -2.3014254570007324
Total_loss: 5.717105579376221	 Hash_loss: 5.4791055679321286	 Classsifier_loss: 0.9362843632698059	 Entropy_loss: -2.301421618461609
Total_loss: 5.7181206226348875	 Hash_loss: 5.479882526397705	 Classsifier_loss: 0.9367605686187744	 Entropy_loss: -2.3014211416244508
Total_loss: 5.717949056625367	 Hash_loss: 5.479781579971314	 Classsifier_loss: 0.9366196393966675	 Entropy_loss: -2.3014240980148317
Total_loss: 5.718197584152222	 Hash_loss: 5.480014181137085	 Classsifier_loss: 0.936651211977005	 Entropy_loss: -2.3014222621917724
Total_loss: 5.718615293502808	 Hash_loss: 5.480192375183106	 Classsifier_loss: 0.937130069732666	 Entropy_loss: -2.3014217138290407
Total_loss: 5.719132423400879	 Hash_loss: 5.480539035797119	 Classsifier_loss: 0.9374715447425842	 Entropy_loss: -2.301424336433411
Total_loss: 5.717772483825684	 Hash_loss: 5.4795019149780275	 Classsifier_loss: 0.9368262231349945	 Entropy_loss: -2.3014261722564697
Total_loss: 5.719885540008545	 Hash_loss: 5.481000375747681	 Classsifier_loss: 0.938055670261383	 Entropy_loss: -2.301426815986633
Total_loss: 5.719014883041382	 Hash_loss: 5.480225133895874	 Classsifier_loss: 0.9378648221492767	 Entropy_loss: -2.30142605304718
Total_loss: 5.7207372188568115	 Hash_loss: 5.481298732757568	 Classsifier_loss: 0.9391617476940155	 Entropy_loss: -2.3014246940612795
Total_loss: 5.719178628921509	 Hash_loss: 5.480239534378052	 Classsifier_loss: 0.9381631672382355	 Entropy_loss: -2.3014246940612795
Total_loss: 5.722440576553344	 Hash_loss: 5.482148694992065	 Classsifier_loss: 0.9408698141574859	 Entropy_loss: -2.301429557800293
Total_loss: 5.721808815002442	 Hash_loss: 5.481919956207276	 Classsifier_loss: 0.9400630533695221	 Entropy_loss: -2.3014269828796388
Total_loss: 5.720879173278808	 Hash_loss: 5.4809815883636475	 Classsifier_loss: 0.9400811314582824	 Entropy_loss: -2.301429033279419
Total_loss: 5.720090103149414	 Hash_loss: 5.4805230617523195	 Classsifier_loss: 0.939420509338379	 Entropy_loss: -2.301432394981384
Total_loss: 5.720306539535523	 Hash_loss: 5.480694055557251	 Classsifier_loss: 0.9395110547542572	 Entropy_loss: -2.30143027305603
Total_loss: 5.719747591018677	 Hash_loss: 5.480452919006348	 Classsifier_loss: 0.9388756334781647	 Entropy_loss: -2.3014309883117674
Total_loss: 5.7202005863189695	 Hash_loss: 5.480714893341064	 Classsifier_loss: 0.9392577648162842	 Entropy_loss: -2.3014312982559204
Total_loss: 5.722922945022583	 Hash_loss: 5.482618236541748	 Classsifier_loss: 0.9408958673477172	 Entropy_loss: -2.301432728767395
Total_loss: 5.721345567703247	 Hash_loss: 5.481728553771973	 Classsifier_loss: 0.9395189046859741	 Entropy_loss: -2.301424670219421
Total_loss: 5.720302152633667	 Hash_loss: 5.480740165710449	 Classsifier_loss: 0.939409863948822	 Entropy_loss: -2.3014297485351562
Total_loss: 5.7193605422973635	 Hash_loss: 5.480257272720337	 Classsifier_loss: 0.9384917140007019	 Entropy_loss: -2.3014258623123167
